,time,likes,title,maintext,user_id,user_age,user_inlevel,sentiment,anticipation
96890,2019/1/24 9:35,1,今天10点前拉高就卖，一股不留。,今天10点前拉高就卖，一股不留。,6.59E+15,5.4年,1,中性,看跌
663189,2018/6/13 14:44,7,庄狗们真是用屎劲在砸盘啊,庄狗们真是用屎劲在砸盘啊,5.81E+15,3.1年,3,负面,中性
561620,2018/7/13 10:59,5,强烈要求恢复T+0,就是要求与期指一样，公平,6.67E+15,5.2年,5,中性,中性
531329,2018/8/1 11:21,0,天天这个熊样，秒射，秒萎！,天天这个熊样，秒射，秒萎！,8.17E+15,4.3年,2,负面,中性
61558,2019/2/20 14:06,0,今天积的是绿盘[为什么]。别拉了[亏大了]了,今天积的是绿盘。别拉了了,2.06E+15,3.6年,6,负面,看跌
422183,2018/9/7 11:29,0,主力这波做的真是厉害了。,主力这波做的真是厉害了。,9.56E+15,7个月,4,负面,中性
770257,2018/3/27 9:33,0,高开不是什么好事[不屑],高开不是什么好事,1.50E+15,3年,5,负面,中性
729684,2018/4/25 14:00,1,赔上钱，交上税[摊手]。自从进入股市就没见牛过，震荡下跌持续性太久[困顿],赔上钱，交上税。自从进入股市就没见牛过，震荡下跌持续性太久,4.70E+15,1.8年,5,负面,看跌
553084,2018/7/19 10:23,1,指数没咋跌，股票跌成屎，又是这套路,指数没咋跌，股票跌成屎，又是这套路,3.54E+15,10年,5,负面,中性
676517,2018/6/8 10:44,0,下午只要在3055到3060之间收盘，那进入3040可能在上升,,5.18E+15,2.6年,5,中性,看涨
213023,2018/12/5 9:50,0,今天起来必走。,今天起来必走。,7.25E+15,1.1年,4,中性,看跌
534517,2018/7/31 4:34,1,希望早日跌破2638,希望早日跌破2638,1.80E+15,4.4年,4,负面,看跌
21148,2019/3/7 22:22,0,有点狂躁，A股走出自己的趋势[大笑],有点狂躁，A股走出自己的趋势,4.27E+15,4年,2,正面,看涨
105167,2019/1/18 9:35,0,20日线掉头向上了,20日线掉头向上了,3.06E+15,3.8年,0,正面,看涨
465523,2018/8/21 9:38,0,机构吃饱了带血的筹码,机构吃饱了带血的筹码,9.26E+15,3.6年,5,负面,中性
276276,2018/11/1 13:55,1,今天冲高回落，明天大幅低开暴跌还是老套路。,今天冲高回落，明天大幅低开暴跌还是老套路。,4.60E+15,2.3年,5,负面,看跌
541533,2018/7/25 11:02,0,水水好多,放了那么水水，水水都流哪去了？股市怎么一下往下？有大神给解释一下不？,6.71E+15,5.4年,3,负面,看跌
80641,2019/1/31 13:38,1,辛辛苦苦又要一年了鸡飞狗跳都不顺风顺水，祝贺来年猪涨价,,7.39E+15,5.9年,8,负面,中性
197804,2018/12/12 10:54,2,紧盯着券商板块就行了，券商不动大盘飞不了！,紧盯着券商板块就行了，券商不动大盘飞不了！,9.81E+15,4.6年,5,中性,中性
355681,2018/10/11 7:40,0,熊市技术贴有用吗？还拼命置顶，无语,熊市技术贴有用吗？还拼命置顶，无语,2.16E+15,5.9年,7,负面,中性
465233,2018/8/21 10:16,0,高位出，要下来了,高位出，要下来了,6.39E+15,3.6年,3,中性,看跌
365093,2018/10/8 10:18,0,国家队还干嘛呢？,国家队还干嘛呢？,6.35E+15,1.8年,5,负面,中性
497472,2018/8/11 1:37,0,恐慌，还是恐慌,恐慌，还是恐慌,3.13E+15,4年,7,负面,中性
191547,2018/12/14 14:36,0,2019房价跌 股票牛市,,8.26E+15,5.9年,6,正面,看涨
117077,2019/1/9 22:16,0,a股，就个弱夫。熊包蛋,a股，就个弱夫。熊包蛋,8.33E+15,5.6年,4,负面,中性
610786,2018/6/28 14:40,1,跌个多少天就是没有指数了,跌个多少天就是没有指数了,7.43E+15,1.7年,3,负面,看跌
327571,2018/10/17 10:57,1,掩护主力撤退？,掩护主力撤退？,4.15E+15,1年,0,中性,中性
747873,2018/4/16 16:46,0,星期一小跌一下，星期二创新低一下，这两下估计又会让很多人哭的。,星期一小跌一下，星期二创新低一下，这两下估计又会让很多人哭的。,3.40E+15,4.9年,7,负面,看跌
648041,2018/6/19 12:01,1,慢慢等。牛迟早要来,慢慢等。牛迟早要来,6.10E+15,4年,4,正面,看涨
354774,2018/10/11 9:29,6,用什么来形容你这狗巿？,用什么来形容你这狗巿？,5.19E+15,3.7年,3,负面,中性
469107,2018/8/20 11:02,1,跌起来很顺畅啊~~哇哈哈,,7.34E+15,4年,6,负面,中性
14079,2019/3/9 3:05,0,正常回调,即使没有两公司的研报，大盘也该调整，换手充分才能更好的上升,4.18E+15,2个月,2,正面,看涨
464557,2018/8/21 11:38,1,今天这量不跳水 看高一线,今天这量不跳水看高一线,5.66E+15,3.6年,5,中性,中性
688363,2018/5/30 19:36,0,当全天下跌回落，我“确认”机构不敢在此时杀盘时，没想又下了狠手。操蛋！,当全天下跌回落，我“确认”机构不敢在此时杀盘时，没想又下了狠手。操蛋！,7.51E+15,10个月,2,负面,中性
485878,2018/8/16 9:25,5,千股跌停，哀嚎遍野，骂声一片。,千股跌停，哀嚎遍野，骂声一片。,8.16E+15,1.1年,2,负面,中性
510282,2018/8/6 16:32,1,明天可能会中阳拉升[大笑][大笑][大笑][大笑],明天可能会中阳拉升,5.63E+15,5.2年,5,正面,看涨
647988,2018/6/19 13:01,3,这是找熔断去了啊？,这是找熔断去了啊？,3.64E+15,3.2年,4,负面,看跌
299598,2018/10/23 13:41,0,今天能破2600吗,今天能破2600吗,4.87E+15,6.3年,6,中性,中性
478798,2018/8/17 10:56,0,2700今天要破？,2700今天要破？,1.31E+15,3.5年,5,中性,中性
39373,2019/2/28 16:17,0,去年跌一年，每次下跌都说是底。今年开始涨一些了又开始唱空了，你们是担心涨到500,去年跌一年，每次下跌都说是底。今年开始涨一些了又开始唱空了，你们是担心涨到5000点么？,2.40E+15,1.7年,3,中性,看涨
249202,2018/11/19 10:49,0,看到恐怖,！,5.95E+15,3年,4,负面,中性
445107,2018/8/30 13:38,0,一个有毒的市场,888,8.33E+15,5.7年,1,负面,看跌
412569,2018/9/11 9:42,0,注意，权重要拉了,注意，权重要拉了,4.23E+15,1.2年,2,中性,看涨
72874,2019/2/12 15:31,0,新闻联播喜提A股大涨，2019年春晚红色海洋 唯一独唱映山红。,新闻联播喜提A股大涨，2019年春晚红色海洋唯一独唱映山红。,1.71E+15,3.1年,6,正面,看涨
574439,2018/7/9 9:37,0,韭菜们，冲啊～保卫2800,韭菜们，冲啊～保卫2800,9.25E+15,2.3年,5,正面,看涨
408341,2018/9/11 15:15,0,明天破2600点,明天破2600点,1.80E+15,4.4年,4,中性,中性
163061,2018/12/25 10:23,1,伟大复兴从股市开始,伟大复兴从股市开始,2.73E+15,6.1年,5,正面,看涨
492045,2018/8/15 9:53,0,哈哈哈哈哈,哈哈哈哈哈,3.86E+15,2.7年,4,正面,中性
504252,2018/8/8 13:02,1,%99的散户不知道股票为什么跌，只有市场是知道的！,%99的散户不知道股票为什么跌，只有市场是知道的！,2.16E+15,5.9年,7,负面,中性
41847,2019/2/28 10:01,0,今天应该破3000点,今天应该破3000点,4.65E+15,4.2年,6,中性,中性
94230,2019/1/25 10:49,0,小散们散了吧，都不要玩了,小散们散了吧，都不要玩了,8.51E+15,3个月,2,负面,中性
324872,2018/10/17 13:23,2,新低复新低，估值越来越便宜，便宜外资抄底，什么时候大癌股等于一个苹果市值，那就是,新低复新低，估值越来越便宜，便宜外资抄底，什么时候大癌股等于一个苹果市值，那就是底了,6.50E+15,4年,2,负面,中性
26425,2019/3/6 14:49,1,每天拉指数也太疯狂了,每天拉指数也太疯狂了,7.41E+15,8.2年,5,中性,看涨
671211,2018/6/11 9:57,0,现在就是新股可以，50在做空。,3333,5.47E+15,2年,2,中性,中性
698655,2018/5/25 14:00,0,去散户化应该优胜劣汰才对呀,去散户化应该优胜劣汰才对呀,6.58E+15,10个月,3,中性,中性
18292,2019/3/8 11:47,0,今天我的股又涨停了，天天都有涨停了！发财了，只要涨停的多于五十只，就长期的持有！,今天我的股又涨停了，天天都有涨停了！发财了，只要涨停的多于五十只，就长期的持有！,1.18E+15,6.2年,5,正面,看涨
3958,2019/3/12 14:53,0,只要站在5日线上就是牛。,感谢那些拉升的兄弟。,9.49E+15,7.6年,5,正面,看涨
581751,2018/7/6 9:43,0,哇，大盘欣欣向荣好一番形势大好也，大家走过路过千万不要错过，都来卖卖卖[大笑][,哇，大盘欣欣向荣好一番形势大好也，大家走过路过千万不要错过，都来卖卖卖,1.92E+15,2.5年,4,正面,看涨
683214,2018/6/2 18:08,0,大盘下周周线kdj就开始正式死叉了，除非暴拉，否则难以改变趋势。就目前的形势而言,大盘下周周线kdj就开始正式死叉了，除非暴拉，否则难以改变趋势。就目前的形势而言，连续暴拉的可能性微乎其微。故周线还是要死叉，于是乎大盘六月份还有探底和反复,1.01E+15,3.7年,5,中性,看跌
494765,2018/8/13 13:40,0,每天都是伤痛的心。,每天都是伤痛的心。,1.72E+15,4.5年,3,负面,中性
612842,2018/6/28 11:30,0,没有最低，只有更低，大趋势不改。,没有最低，只有更低，大趋势不改。,3.73E+15,4.4年,2,中性,看跌
449801,2018/8/28 14:54,0,尾盘这种趋势才是目前该有的趋势啊,尾盘这种趋势才是目前该有的趋势啊,1.01E+15,2.5年,4,中性,看涨
742447,2018/4/18 9:53,1,全球都在涨，就是A股跌什么原因？,全球都在涨，就是A股跌什么原因？全球都在涨，就是A股跌什么原因？全球都在涨，就是A股跌什么原因？全球都在涨，就是A股跌什么原因？,3.60E+15,4.6年,5,负面,中性
22572,2019/3/7 14:04,0,2.30跳水,2.30跳水,8.33E+15,3.9年,4,中性,看跌
506175,2018/8/7 15:22,2,只拉指数拉50指数 都是假的,只拉指数拉50指数都是假的,9.82E+15,8个月,4,负面,中性
3595,2019/3/13 9:38,0,今天又埋人了,今天又埋人了,6.41E+15,5.1年,4,负面,中性
123716,2019/1/6 8:27,0,看见马哥心情好，准！准！准！[大笑],看见马哥心情好，准！准！准！,5.05E+15,4.2年,5,正面,中性
698860,2018/5/25 11:00,1,A股真的是伤不起啊！涨少跌多，理由更多。,A股真的是伤不起啊！涨少跌多，理由更多。,4.98E+15,3.8年,5,负面,中性
87589,2019/1/29 12:32,0,股市的英雄们、认输吧、大盘跌了十三个点、你的股如何、认输吧、玩不过呀、不服你就玩,股市的英雄们、认输吧、大盘跌了十三个点、你的股如何、认输吧、玩不过呀、不服你就玩,6.78E+15,2.2年,3,负面,看跌
146567,2018/12/27 15:02,0,提前祝贺明天破新低2449,年线收900点大阴。熊.......,6.45E+15,10个月,2,负面,看跌
626228,2018/6/25 13:24,3,曾经有2638点抄底成功，指数涨到3480点，大涨800点自家个股还巨亏一大票人,曾经有2638点抄底成功，指数涨到3480点，大涨800点自家个股还巨亏一大票人，世上买股票最痛苦的事莫过于此，入市有风险投资需谨慎。,1.28E+15,3.2年,4,中性,看涨
627637,2018/6/25 9:22,3,必定高开低走[胜利][胜利],必定高开低走,2.91E+15,10.3年,7,中性,看跌
142501,2018/12/28 13:47,0,不是哥不会找票。而是拿不住牛票[伤心][伤心],不是哥不会找票。而是拿不住牛票伤心伤心,5.63E+15,6个月,5,负面,中性
463475,2018/8/21 15:21,3,今年刚入市亏了10%，当头一棒！,今年刚入市亏了10%，当头一棒！,5.37E+15,9个月,5,负面,中性
228762,2018/11/28 10:04,3,真的是尼玛恶心,真的是尼玛恶心,8.54E+15,1.6年,3,负面,中性
131558,2019/1/3 11:05,9,估计2019年大盘的底在1800点左右，8成的股票再打个对折,估计2019年大盘的底在1800点左右，8成的股票再打个对折,1.86E+15,4.3年,6,中性,看跌
337993,2018/10/13 23:35,2,风险可控的实际意思……,GJD空仓……如果你还不明白！,1.78E+15,2.1年,5,中性,看跌
739861,2018/4/19 9:34,0,带头大哥拉金属,跟还是不跟？,4.39E+15,6.2年,5,中性,中性
60331,2019/2/21 10:56,1,2800点指日可待,2800点指日可待,6.19E+15,3.6年,6,正面,看涨
80761,2019/1/31 14:02,0,红盘绿股，踏马的,红盘绿股，踏马的,1.11E+15,1.5年,3,负面,中性
518589,2018/8/4 18:55,2,近期底在2300点附近 也就是月年线附近 大象和强势股补跌 少碰为妙,终极大底估计在1000点。,8.59E+15,7.1年,7,中性,看跌
457391,2018/8/23 14:30,0,一直显示卖出。又有多少人被忽悠了。服了。 这点量可能拉升吗。,一直显示卖出。又有多少人被忽悠了。服了。这点量可能拉升吗。,5.48E+15,3.6年,5,负面,看跌
286581,2018/10/26 14:57,1,昨日微涨，今日微跌,昨日微涨，今日微跌,1.20E+15,8个月,4,中性,中性
619336,2018/6/27 13:25,1,完了！完了！,完了！完了！,8.89E+15,4.5年,5,负面,看跌
110245,2019/1/15 11:10,0,明后天将大跌！,明后天将大跌！,6.11E+15,2年,5,中性,看跌
194360,2018/12/13 14:37,0,都是那些股评砖家在公众媒体场所整日千遍一律地喋喋不休地叫嚷嚷要投资者持币观望，多,都是那些股评砖家在公众媒体场所整日千遍一律地喋喋不休地叫嚷嚷要投资者持币观望，多看少动，而机构庄家却暗暗地偷偷地吸筹。那些股评砖家还不是在忽悠小散！,7.42E+15,1.7年,5,负面,中性
376499,2018/9/21 15:12,0,今天上证指数虽猛赚钱效率依然低迷，节后开始布局炒股房,【今天上证指数虽猛赚钱效率依然低迷，节后开始布局炒股房】两市涨停31只，涨7%44只，涨5一7%58只，涨3一5%2628只，其中包括一字上涨新股。跌停9只，跌7%10只，跌5一7%9只，跌3一5%28只，跌0一3%365只。盘面领涨行业板块前10名，银行，煤炭，保险，运输服务，食品饮料，旅游，汽车类，酿酒，日用化工，电器仪表等，其中主力流入房地产，跟银行两大行业最多。盘面领跌行业板块前10名，供气供热，石油，航空，工业机械，IT设备，工程机械，电力，环境保护，软件服务，综合类等。带着牛肉好好玩几天，提前祝广大财迷中秋节快乐！！！,4.94E+15,2.7年,4,中性,中性
134684,2019/1/2 14:29,1,噩梦不断,5,2.18E+15,6.9年,7,负面,中性
18323,2019/3/8 12:35,0,这是几个意思？,这是几个意思？,7.63E+15,3.9年,6,中性,中性
606183,2018/6/29 14:56,2,无量上涨耍流氓[大笑],无量上涨耍流氓,9.50E+15,3.3年,4,负面,中性
435796,2018/9/3 13:54,1,现在再大的利好都还是跌，对A股fjt都没信心了,现在再大的利好都还是跌,1.70E+15,4.3年,3,负面,看跌
22569,2019/3/7 14:04,0,绝不能让外国人控股中国的好公司，他们出，我们买,。,3.91E+15,2.3年,4,中性,中性
475936,2018/8/17 14:17,0,别投机、现本不是玩股的时候,别投机、现本不是玩股的时候,6.84E+15,1年,4,中性,中性
341840,2018/10/12 9:56,0,两千五百个跌的，指数微跌，厉害了！,两千五百个跌的，指数微跌，厉害了！,2.17E+15,3.6年,8,负面,中性
534626,2018/7/30 14:56,10,招行操纵指数啦 来人啦,,5.03E+15,7年,8,负面,中性
700294,2018/5/24 14:11,2,什么可以跌回2638，草泥马,什么可以跌回2638，草泥马,5.48E+15,2.7年,4,负面,中性
383870,2018/9/18 19:01,1,明天突破第一道趋势压力线，牛市还需突破2850啊啊,明天突破第一道趋势压力线，牛市还需突破2850啊啊啊,9.81E+15,3.9年,7,正面,看涨
405308,2018/9/12 10:22,1,央妈就是牛逼，大盘瞬间半个点,央妈就是牛逼，大盘瞬间半个点,8.63E+15,1年,2,正面,看涨
56891,2019/2/22 12:50,2,大盘昨天收了根避雷针 大跌要来了 不信等着瞧！,有多少人能在大盘疯狂的时候退出来的就是真赢家！,8.36E+15,2.6年,5,负面,看跌
571974,2018/7/9 14:52,0,大盘涨两个点，我的股票涨3个点，大盘跌下2个点，我的股票跌13个点。,大盘涨两个点，我的股票涨3个点，大盘跌下2个点，我的股票跌13个点。,8.25E+15,2.3年,4,负面,中性
